date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:39:46	2533/2533	---M-Z	200	added ('OK')	application/json	etag:%221274-1736602785;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fthong-tin-chi-tiet-ve-du-hoc-dai-loan-he-ngon-ngu%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedc8bc.json	(from https://duhocTDJ.vn/thong-tin-chi-tiet-ve-du-hoc-dai-loan-he-ngon-ngu/)
20:39:47	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/thong-tin-chi-tiet-ve-du-hoc-dai-loan-he-ngon-ngu/feed/	/abc/duhocTDJ.vn/thong-tin-chi-tiet-ve-du-hoc-dai-loan-he-ngon-ngu/feed/index.html	(from https://duhocTDJ.vn/thong-tin-chi-tiet-ve-du-hoc-dai-loan-he-ngon-ngu/)
20:39:47	2751/2751	---M-Z	200	added ('OK')	text/xml	etag:%221275-1736602786;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fthong-tin-chi-tiet-ve-du-hoc-dai-loan-he-ngon-ngu%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed18bb	(from https://duhocTDJ.vn/thong-tin-chi-tiet-ve-du-hoc-dai-loan-he-ngon-ngu/)
20:39:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:46%20GMT	https://duhocTDJ.vn/?p=3425	/abc/duhocTDJ.vn/indexb6dd.html	(from https://duhocTDJ.vn/thong-tin-chi-tiet-ve-du-hoc-dai-loan-he-ngon-ngu/)
20:39:48	17752/17752	---MCZ	200	added ('OK')	application/json	etag:%221276-1736602787;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3415	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3415.json	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-bang-tieng-anh/)
20:39:48	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-bang-tieng-anh/feed/	/abc/duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-bang-tieng-anh/feed/index.html	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-bang-tieng-anh/)
20:39:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:47%20GMT	https://duhocTDJ.vn/?p=3415	/abc/duhocTDJ.vn/index4548.html	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-bang-tieng-anh/)
20:39:49	290333/290333	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Aug%202023%2010:20:55%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/3-1692785952.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/3-1692785952.jpg	(from https://duhocTDJ.vn/thong-tin-chi-tiet-ve-du-hoc-dai-loan-he-ngon-ngu/)
20:39:49	2516/2516	---M-Z	200	added ('OK')	application/json	etag:%221277-1736602788;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Flieu-co-nen-di-du-hoc-dai-loan-bang-tieng-anh%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed2645.json	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-bang-tieng-anh/)
20:39:50	2731/2731	---M-Z	200	added ('OK')	text/xml	etag:%221278-1736602788;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Flieu-co-nen-di-du-hoc-dai-loan-bang-tieng-anh%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedf2c7	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-bang-tieng-anh/)
20:39:51	405343/405343	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Aug%202023%2010:13:06%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/3-1692612705.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/3-1692612705.jpg	(from https://duhocTDJ.vn/lieu-co-nen-di-du-hoc-dai-loan-bang-tieng-anh/)
20:39:51	17346/17346	---MCZ	200	added ('OK')	application/json	etag:%221280-1736602789;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3405	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3405.json	(from https://duhocTDJ.vn/huong-dan-chung-minh-tai-chinh-du-hoc-dai-loan/)
20:39:51	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/huong-dan-chung-minh-tai-chinh-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/huong-dan-chung-minh-tai-chinh-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/huong-dan-chung-minh-tai-chinh-du-hoc-dai-loan/)
20:39:51	2518/2518	---M-Z	200	added ('OK')	application/json	etag:%221281-1736602790;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fhuong-dan-chung-minh-tai-chinh-du-hoc-dai-loan%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedd4a9.json	(from https://duhocTDJ.vn/huong-dan-chung-minh-tai-chinh-du-hoc-dai-loan/)
20:39:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:50%20GMT	https://duhocTDJ.vn/?p=3405	/abc/duhocTDJ.vn/indexcaeb.html	(from https://duhocTDJ.vn/huong-dan-chung-minh-tai-chinh-du-hoc-dai-loan/)
20:39:51	2733/2733	---M-Z	200	added ('OK')	text/xml	etag:%221282-1736602790;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fhuong-dan-chung-minh-tai-chinh-du-hoc-dai-loan%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedb292	(from https://duhocTDJ.vn/huong-dan-chung-minh-tai-chinh-du-hoc-dai-loan/)
20:39:52	404622/404622	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2009:16:56%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/3-1692350191.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/3-1692350191.jpg	(from https://duhocTDJ.vn/huong-dan-chung-minh-tai-chinh-du-hoc-dai-loan/)
20:39:53	18569/18569	---MCZ	200	added ('OK')	application/json	etag:%221283-1736602791;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3397	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3397.json	(from https://duhocTDJ.vn/tim-hieu-ve-xin-hoc-bong-du-hoc-dai-loan/)
20:39:53	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/tim-hieu-ve-xin-hoc-bong-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/tim-hieu-ve-xin-hoc-bong-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/tim-hieu-ve-xin-hoc-bong-du-hoc-dai-loan/)
20:39:53	119723/119723	---MCZ	200	added ('OK')	text/html	etag:%221284-1736602791;gz%22	https://duhocTDJ.vn/huong-dan-tu-lam-ho-so-du-hoc-dai-loan/	/abc/duhocTDJ.vn/huong-dan-tu-lam-ho-so-du-hoc-dai-loan/index.html	(from https://duhocTDJ.vn/huong-dan-chung-minh-tai-chinh-du-hoc-dai-loan/)
20:39:53	2551/2551	---M-Z	200	added ('OK')	application/json	etag:%221285-1736602792;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Ftim-hieu-ve-xin-hoc-bong-du-hoc-dai-loan%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed7495.json	(from https://duhocTDJ.vn/tim-hieu-ve-xin-hoc-bong-du-hoc-dai-loan/)
20:39:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:52%20GMT	https://duhocTDJ.vn/?p=3397	/abc/duhocTDJ.vn/index87ad.html	(from https://duhocTDJ.vn/tim-hieu-ve-xin-hoc-bong-du-hoc-dai-loan/)
20:39:53	2784/2784	---M-Z	200	added ('OK')	text/xml	etag:%221286-1736602792;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Ftim-hieu-ve-xin-hoc-bong-du-hoc-dai-loan%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedbf05	(from https://duhocTDJ.vn/tim-hieu-ve-xin-hoc-bong-du-hoc-dai-loan/)
20:39:54	283086/283086	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Aug%202023%2009:52:24%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/08/3-1692265849.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/08/3-1692265849.jpg	(from https://duhocTDJ.vn/tim-hieu-ve-xin-hoc-bong-du-hoc-dai-loan/)
20:39:54	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/du-hoc-TDJ-va-cam-xuc-tai-san-bay/feed/	/abc/duhocTDJ.vn/du-hoc-TDJ-va-cam-xuc-tai-san-bay/feed/index.html	(from https://duhocTDJ.vn/du-hoc-TDJ-va-cam-xuc-tai-san-bay/)
20:39:54	16829/16829	---MCZ	200	added ('OK')	application/json	etag:%221287-1736602793;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3592	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3592.json	(from https://duhocTDJ.vn/du-hoc-TDJ-va-cam-xuc-tai-san-bay/)
20:39:54	2553/2553	---M-Z	200	added ('OK')	application/json	etag:%221288-1736602793;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-TDJ-va-cam-xuc-tai-san-bay%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed4f33.json	(from https://duhocTDJ.vn/du-hoc-TDJ-va-cam-xuc-tai-san-bay/)
20:39:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:53%20GMT	https://duhocTDJ.vn/?p=3592	/abc/duhocTDJ.vn/indexe457.html	(from https://duhocTDJ.vn/du-hoc-TDJ-va-cam-xuc-tai-san-bay/)
20:39:55	2756/2756	---M-Z	200	added ('OK')	text/xml	etag:%221289-1736602793;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fdu-hoc-TDJ-va-cam-xuc-tai-san-bay%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed0f85	(from https://duhocTDJ.vn/du-hoc-TDJ-va-cam-xuc-tai-san-bay/)
20:39:56	297008/297008	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Oct%202023%2007:58:16%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/10/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1697788684.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/10/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1697788684.jpg	(from https://duhocTDJ.vn/du-hoc-TDJ-va-cam-xuc-tai-san-bay/)
20:39:56	19255/19255	---MCZ	200	added ('OK')	application/json	etag:%221290-1736602794;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3542	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3542.json	(from https://duhocTDJ.vn/TDJ-tien-hoc-vien-ra-san-bay-du-hoc/)
20:39:56	2563/2563	---M-Z	200	added ('OK')	application/json	etag:%221291-1736602794;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2FTDJ-tien-hoc-vien-ra-san-bay-du-hoc%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed4c8b.json	(from https://duhocTDJ.vn/TDJ-tien-hoc-vien-ra-san-bay-du-hoc/)
20:39:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:55%20GMT	https://duhocTDJ.vn/?p=3542	/abc/duhocTDJ.vn/indexf719.html	(from https://duhocTDJ.vn/TDJ-tien-hoc-vien-ra-san-bay-du-hoc/)
20:39:56	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/TDJ-tien-hoc-vien-ra-san-bay-du-hoc/feed/	/abc/duhocTDJ.vn/TDJ-tien-hoc-vien-ra-san-bay-du-hoc/feed/index.html	(from https://duhocTDJ.vn/TDJ-tien-hoc-vien-ra-san-bay-du-hoc/)
20:39:56	2763/2763	---M-Z	200	added ('OK')	text/xml	etag:%221292-1736602795;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2FTDJ-tien-hoc-vien-ra-san-bay-du-hoc%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedbccf	(from https://duhocTDJ.vn/TDJ-tien-hoc-vien-ra-san-bay-du-hoc/)
20:39:57	333742/333742	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202023%2010:26:29%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/10/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1696847422.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/10/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1696847422.jpg	(from https://duhocTDJ.vn/TDJ-tien-hoc-vien-ra-san-bay-du-hoc/)
20:39:57	22613/22613	---MCZ	200	added ('OK')	application/json	etag:%221293-1736602796;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3524	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3524.json	(from https://duhocTDJ.vn/tiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ/)
20:39:57	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/tiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ/feed/	/abc/duhocTDJ.vn/tiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ/feed/index.html	(from https://duhocTDJ.vn/tiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ/)
20:39:58	2538/2538	---M-Z	200	added ('OK')	application/json	etag:%221294-1736602796;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Ftiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed0b51.json	(from https://duhocTDJ.vn/tiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ/)
20:39:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:56%20GMT	https://duhocTDJ.vn/?p=3524	/abc/duhocTDJ.vn/index1de4.html	(from https://duhocTDJ.vn/tiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ/)
20:39:58	2747/2747	---M-Z	200	added ('OK')	text/xml	etag:%221295-1736602797;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Ftiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed5d4d	(from https://duhocTDJ.vn/tiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ/)
20:39:59	414875/414875	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2008:41:10%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/09/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1695976985.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/09/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1695976985.jpg	(from https://duhocTDJ.vn/tiec-chia-tay-hoc-vien-du-hoc-thang-9-cua-TDJ/)
20:39:59	12004/12004	---MCZ	200	added ('OK')	application/json	etag:%221296-1736602797;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3202	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3202.json	(from https://duhocTDJ.vn/nhung-hinh-anh-trong-buoi-thi-tocfl-ngay-23-7/)
20:39:59	2555/2555	---M-Z	200	added ('OK')	application/json	etag:%221297-1736602798;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fnhung-hinh-anh-trong-buoi-thi-tocfl-ngay-23-7%2F	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embedfdf7.json	(from https://duhocTDJ.vn/nhung-hinh-anh-trong-buoi-thi-tocfl-ngay-23-7/)
20:39:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:39:58%20GMT	https://duhocTDJ.vn/?p=3202	/abc/duhocTDJ.vn/index126a.html	(from https://duhocTDJ.vn/nhung-hinh-anh-trong-buoi-thi-tocfl-ngay-23-7/)
20:39:59	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/nhung-hinh-anh-trong-buoi-thi-tocfl-ngay-23-7/feed/	/abc/duhocTDJ.vn/nhung-hinh-anh-trong-buoi-thi-tocfl-ngay-23-7/feed/index.html	(from https://duhocTDJ.vn/nhung-hinh-anh-trong-buoi-thi-tocfl-ngay-23-7/)
20:39:59	2767/2767	---M-Z	200	added ('OK')	text/xml	etag:%221298-1736602798;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2Fnhung-hinh-anh-trong-buoi-thi-tocfl-ngay-23-7%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed1f6e	(from https://duhocTDJ.vn/nhung-hinh-anh-trong-buoi-thi-tocfl-ngay-23-7/)
20:40:00	17179/17179	---MCZ	200	added ('OK')	application/json	etag:%221299-1736602799;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3036	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3036.json	(from https://duhocTDJ.vn/TDJ-noi-gui-gam-uoc-mo-du-hoc-dai-loan/)
20:40:00	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/TDJ-noi-gui-gam-uoc-mo-du-hoc-dai-loan/feed/	/abc/duhocTDJ.vn/TDJ-noi-gui-gam-uoc-mo-du-hoc-dai-loan/feed/index.html	(from https://duhocTDJ.vn/TDJ-noi-gui-gam-uoc-mo-du-hoc-dai-loan/)
20:40:01	2798/2798	---M-Z	200	added ('OK')	text/xml	etag:%221300-1736602800;gz%22	https://duhocTDJ.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2FduhocTDJ.vn%2FTDJ-noi-gui-gam-uoc-mo-du-hoc-dai-loan%2F&format=xml	/abc/duhocTDJ.vn/wp-json/oembed/1.0/embed2224	(from https://duhocTDJ.vn/TDJ-noi-gui-gam-uoc-mo-du-hoc-dai-loan/)
20:40:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:00%20GMT	https://duhocTDJ.vn/?p=3036	/abc/duhocTDJ.vn/index1740.html	(from https://duhocTDJ.vn/TDJ-noi-gui-gam-uoc-mo-du-hoc-dai-loan/)
20:40:05	333041/333041	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jul%202023%2001:58:16%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/07/2-1690273694.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/07/2-1690273694.jpg	(from https://duhocTDJ.vn/nhung-hinh-anh-trong-buoi-thi-tocfl-ngay-23-7/)
20:40:07	305789/305789	---M--	200	added ('OK')	image/jpeg	date:Thu,%2020%20Jul%202023%2004:29:41%20GMT	https://duhocTDJ.vn/wp-content/uploads/2023/07/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1689827512-1.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2023/07/u-diem-du-hoc-Dai-Loan-he-vua-hoc-vua-lam-1689827512-1.jpg	(from https://duhocTDJ.vn/TDJ-noi-gui-gam-uoc-mo-du-hoc-dai-loan/)
20:40:17	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/feed/	/abc/duhocTDJ.vn/feed/index.html	(from https://duhocTDJ.vn/)
20:40:17	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/comments/feed/	/abc/duhocTDJ.vn/comments/feed/index.html	(from https://duhocTDJ.vn/)
20:40:17	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/trang-chu/feed/	/abc/duhocTDJ.vn/trang-chu/feed/index.html	(from https://duhocTDJ.vn/)
20:40:17	0/0	---M--	200	added ('OK')	text/javascript	date:Sat,%2011%20Jan%202025%2013:40:12%20GMT	https://duhocTDJ.vn/?wordfence_lh=1%26hid%3D26D4F1790E633F8AE3E3370872B6B6F1	/abc/duhocTDJ.vn/indexad26.html	(from https://duhocTDJ.vn/?wordfence_lh=1%26hid=26D4F1790E633F8AE3E3370872B6B6F1)
20:40:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:18%20GMT	http://duhocTDJ.vn/?wordfence_lh=1&hid=E07FAF05883B20C34EC19E1CDF740F5E	/abc/duhocTDJ.vn/index073a.html	(from https://duhocTDJ.vn/gioi-thieu-TDJ/)
20:40:20	1487/1487	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Jun%202023%2003:07:06%20GMT	https://duhocTDJ.vn/wp-content/uploads/2019/07/section4-icon2-1.png	/abc/duhocTDJ.vn/wp-content/uploads/2019/07/section4-icon2-1.png	(from https://duhocTDJ.vn/wp-content/litespeed/css/0fbc218a78564072f7fa12d5f5448e5e.css?ver=a6629)
20:40:20	32/32	---M--	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202025%2013:39:51%20GMT	https://duhocTDJ.vn/wp-content/litespeed/css/32373016428c60af5555e0f7cee5f1ea.css?ver=40991	/abc/duhocTDJ.vn/wp-content/litespeed/css/32373016428c60af5555e0f7cee5f1ea3fb6.css	(from https://duhocTDJ.vn/du-hoc-dai-loan/he-1-4/)
20:40:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:18%20GMT	https://duhocTDJ.vn/?wordfence_lh=1%26hid=C93B8ED33ED58C55E70B3154235FAE20	/abc/duhocTDJ.vn/indexccf3.html	(from http://duhocTDJ.vn/?wordfence_lh=1&hid=C93B8ED33ED58C55E70B3154235FAE20)
20:40:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:19%20GMT	https://duhocTDJ.vn/?wordfence_lh=1%26hid=F0E099FFE9975CD6152C07D8D84A36A1	/abc/duhocTDJ.vn/index2d5d.html	(from http://duhocTDJ.vn/?wordfence_lh=1&hid=F0E099FFE9975CD6152C07D8D84A36A1)
20:40:21	1134/1134	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jun%202023%2003:07:06%20GMT	https://duhocTDJ.vn/wp-content/uploads/2019/07/bg-foeem.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2019/07/bg-foeem.jpg	(from https://duhocTDJ.vn/wp-content/litespeed/css/0fbc218a78564072f7fa12d5f5448e5e.css?ver=a6629)
20:40:21	1062/1062	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Jun%202023%2003:07:06%20GMT	https://duhocTDJ.vn/wp-content/uploads/2019/07/curve.png	/abc/duhocTDJ.vn/wp-content/uploads/2019/07/curve.png	(from https://duhocTDJ.vn/wp-content/litespeed/css/0fbc218a78564072f7fa12d5f5448e5e.css?ver=a6629)
20:40:22	134952/134952	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Jun%202023%2003:07:06%20GMT	https://duhocTDJ.vn/wp-content/uploads/2019/07/bg-login.jpg	/abc/duhocTDJ.vn/wp-content/uploads/2019/07/bg-login.jpg	(from https://duhocTDJ.vn/wp-content/litespeed/css/0fbc218a78564072f7fa12d5f5448e5e.css?ver=a6629)
20:40:23	104651/104651	---MCZ	200	added ('OK')	text/html	etag:%221301-1736602821;gz%22	https://duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/	/abc/duhocTDJ.vn/bi-kip-auto-pass-buoi-phong-van-voi-cac-truong-dai-loan/index.html	(from https://duhocTDJ.vn/tin-tuc/page/2/)
20:40:24	111494/111494	---MCZ	200	added ('OK')	text/html	etag:%221302-1736602821;gz%22	https://duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/	/abc/duhocTDJ.vn/huong-dan-lam-ho-so-xin-visa-du-hoc-dai-loan/index.html	(from https://duhocTDJ.vn/tin-tuc/page/2/)
20:40:24	26971/26971	---MCZ	200	added ('OK')	application/json	etag:%221303-1736602821;gz%22	https://duhocTDJ.vn/wp-json/wp/v2/posts/3382	/abc/duhocTDJ.vn/wp-json/wp/v2/posts/3382.json	(from https://duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:40:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:21%20GMT	https://duhocTDJ.vn/tin-tuc/page/1/	/abc/duhocTDJ.vn/tin-tuc/page/1/index.html	(from https://duhocTDJ.vn/tin-tuc/page/2/)
20:40:24	296/296	---M-Z	500	error ('Internal%20Server%20Error')	text/xml	etag:%220d71adfe0323935b279e83122bd249c6%22	https://duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/feed/	/abc/duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/feed/index.html	(from https://duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/)
20:40:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20Jan%202025%2013:40:23%20GMT	https://duhocTDJ.vn/?p=3382	/abc/duhocTDJ.vn/indexa4ae.html	(from https://duhocTDJ.vn/co-nen-di-du-hoc-dai-loan-vua-hoc-vua-lam/)
